Order ID,Order Date,State,Category,Segment,Quantity,Sub-Category,City,Sales,Profit
ORD-13858,2021-06-10 18:00:00,Texas,Technology,Corporate,6,Laptops,Houston,1943.08,214.18
ORD-13859,2021-06-10 19:00:00,Michigan,Technology,Home Office,4,Accessories,Grand Rapids,1022.45,-0.17
ORD-13860,2021-06-10 20:00:00,Florida,Office Supplies,Home Office,1,Storage,Miami,1080.25,-95.74
ORD-13861,2021-06-10 21:00:00,Georgia,Furniture,Home Office,1,Tables,Augusta,499.22,63.57
ORD-13862,2021-06-10 22:00:00,California,Furniture,Home Office,5,Bookcases,San Diego,777.11,-0.1
ORD-13863,2021-06-10 23:00:00,California,Furniture,Consumer,8,Chairs,Los Angeles,63.45,-6.87
ORD-13864,2021-06-11 00:00:00,Pennsylvania,Furniture,Corporate,1,Chairs,Allentown,1381.66,255.67
ORD-13865,2021-06-11 01:00:00,New York,Furniture,Corporate,2,Tables,Buffalo,630.13,163.99
ORD-13866,2021-06-11 02:00:00,Michigan,Office Supplies,Home Office,7,Storage,Detroit,1085.33,-53.66
ORD-13867,2021-06-11 03:00:00,Texas,Technology,Corporate,8,Phones,Houston,517.43,-50.43
ORD-13868,2021-06-11 04:00:00,Georgia,Furniture,Consumer,3,Chairs,Augusta,1245.86,-197.61
ORD-13869,2021-06-11 05:00:00,New York,Technology,Corporate,8,Phones,Buffalo,900.69,81.37
ORD-13870,2021-06-11 06:00:00,Texas,Office Supplies,Consumer,1,Binders,Houston,968.9,249.21
ORD-13871,2021-06-11 07:00:00,Ohio,Office Supplies,Consumer,9,Storage,Cincinnati,1885.79,-117.04
ORD-13872,2021-06-11 08:00:00,Michigan,Furniture,Corporate,2,Chairs,Detroit,1415.26,75.51
ORD-13873,2021-06-11 09:00:00,Illinois,Office Supplies,Consumer,2,Binders,Aurora,531.18,-59.26
ORD-13874,2021-06-11 10:00:00,Illinois,Technology,Consumer,4,Phones,Naperville,1012.8,22.6
ORD-13875,2021-06-11 11:00:00,Michigan,Furniture,Consumer,3,Tables,Detroit,938.68,-179.76
ORD-13876,2021-06-11 12:00:00,Pennsylvania,Furniture,Consumer,4,Chairs,Allentown,1592.15,479.08
ORD-13877,2021-06-11 13:00:00,Pennsylvania,Technology,Home Office,6,Phones,Allentown,1668.38,287.15
ORD-13878,2021-06-11 14:00:00,Illinois,Furniture,Corporate,7,Bookcases,Aurora,574.05,-9.73
ORD-13879,2021-06-11 15:00:00,Florida,Furniture,Home Office,5,Chairs,Tampa,1644.09,468.01
ORD-13880,2021-06-11 16:00:00,Georgia,Technology,Consumer,2,Phones,Atlanta,367.21,-36.5
ORD-13881,2021-06-11 17:00:00,Illinois,Furniture,Corporate,3,Chairs,Naperville,1527.91,-239.42
ORD-13882,2021-06-11 18:00:00,Florida,Furniture,Consumer,3,Tables,Orlando,505.08,160.84
ORD-13883,2021-06-11 19:00:00,New York,Technology,Corporate,5,Accessories,Rochester,602.88,-18.11
ORD-13884,2021-06-11 20:00:00,Florida,Office Supplies,Home Office,5,Storage,Miami,1706.41,537.15
ORD-13885,2021-06-11 21:00:00,New York,Technology,Corporate,4,Laptops,Buffalo,845.95,127.47
ORD-13886,2021-06-11 22:00:00,Texas,Furniture,Consumer,8,Tables,Dallas,1981.23,671.68
ORD-13887,2021-06-11 23:00:00,Washington,Technology,Corporate,6,Accessories,Tacoma,312.37,66.97
ORD-13888,2021-06-12 00:00:00,Texas,Furniture,Corporate,6,Chairs,Houston,932.06,-132.34
ORD-13889,2021-06-12 01:00:00,Illinois,Furniture,Home Office,1,Bookcases,Naperville,1467.58,394.38
ORD-13890,2021-06-12 02:00:00,New York,Technology,Consumer,6,Laptops,Buffalo,20.68,-2.45
ORD-13891,2021-06-12 03:00:00,Illinois,Furniture,Corporate,3,Chairs,Naperville,312.19,56.42
ORD-13892,2021-06-12 04:00:00,Michigan,Office Supplies,Home Office,6,Storage,Ann Arbor,50.51,3.8
ORD-13893,2021-06-12 05:00:00,Georgia,Furniture,Corporate,6,Chairs,Augusta,1985.83,375.82
ORD-13894,2021-06-12 06:00:00,California,Technology,Consumer,2,Phones,San Francisco,1523.64,336.33
ORD-13895,2021-06-12 07:00:00,Illinois,Office Supplies,Corporate,1,Paper,Chicago,753.38,182.33
ORD-13896,2021-06-12 08:00:00,Georgia,Office Supplies,Corporate,3,Storage,Augusta,321.01,83.22
ORD-13897,2021-06-12 09:00:00,Florida,Furniture,Corporate,5,Tables,Tampa,189.86,50.5
ORD-13898,2021-06-12 10:00:00,Texas,Technology,Corporate,4,Accessories,Austin,1068.5,28.76
ORD-13899,2021-06-12 11:00:00,Florida,Furniture,Consumer,7,Bookcases,Miami,1952.02,564.28
ORD-13900,2021-06-12 12:00:00,California,Furniture,Home Office,4,Chairs,San Diego,1352.48,264.77
ORD-13901,2021-06-12 13:00:00,New York,Technology,Home Office,8,Phones,New York City,736.63,192.58
ORD-13902,2021-06-12 14:00:00,Michigan,Technology,Corporate,7,Phones,Grand Rapids,1006.69,346.36
ORD-13903,2021-06-12 15:00:00,Georgia,Furniture,Consumer,9,Tables,Atlanta,1997.82,-271.65
ORD-13904,2021-06-12 16:00:00,Michigan,Office Supplies,Consumer,1,Binders,Detroit,1042.34,3.98
ORD-13905,2021-06-12 17:00:00,Washington,Furniture,Consumer,5,Tables,Spokane,1928.76,469.85
ORD-13906,2021-06-12 18:00:00,Illinois,Office Supplies,Consumer,4,Binders,Chicago,42.56,-6.49
ORD-13907,2021-06-12 19:00:00,New York,Furniture,Consumer,6,Tables,New York City,1444.72,140.76
ORD-13908,2021-06-12 20:00:00,Washington,Technology,Consumer,1,Accessories,Spokane,1258.05,342.34
ORD-13909,2021-06-12 21:00:00,Ohio,Office Supplies,Corporate,6,Paper,Columbus,1373.81,-260.41
ORD-13910,2021-06-12 22:00:00,Illinois,Technology,Home Office,1,Laptops,Chicago,1145.43,362.8
ORD-13911,2021-06-12 23:00:00,Florida,Technology,Home Office,1,Laptops,Orlando,97.91,33.09
ORD-13912,2021-06-13 00:00:00,Texas,Technology,Corporate,8,Accessories,Houston,307.63,-7.0
ORD-13913,2021-06-13 01:00:00,Georgia,Technology,Home Office,2,Laptops,Atlanta,1845.28,409.16
ORD-13914,2021-06-13 02:00:00,California,Technology,Consumer,6,Accessories,Los Angeles,473.52,-61.58
ORD-13915,2021-06-13 03:00:00,California,Furniture,Consumer,6,Chairs,San Francisco,1985.95,446.99
ORD-13916,2021-06-13 04:00:00,Florida,Office Supplies,Home Office,6,Binders,Miami,1362.38,88.33
ORD-13917,2021-06-13 05:00:00,Pennsylvania,Furniture,Consumer,8,Bookcases,Pittsburgh,894.27,244.27
ORD-13918,2021-06-13 06:00:00,California,Furniture,Consumer,4,Tables,San Francisco,1840.9,-152.92
ORD-13919,2021-06-13 07:00:00,Georgia,Furniture,Home Office,3,Chairs,Atlanta,1592.02,270.58
ORD-13920,2021-06-13 08:00:00,Florida,Technology,Corporate,6,Laptops,Miami,863.64,200.68
ORD-13921,2021-06-13 09:00:00,New York,Furniture,Home Office,4,Tables,New York City,146.5,-12.98
ORD-13922,2021-06-13 10:00:00,California,Office Supplies,Home Office,2,Storage,Los Angeles,1737.93,434.58
ORD-13923,2021-06-13 11:00:00,Michigan,Furniture,Home Office,6,Chairs,Detroit,1532.43,500.94
ORD-13924,2021-06-13 12:00:00,Florida,Technology,Home Office,5,Accessories,Miami,1583.56,219.87
ORD-13925,2021-06-13 13:00:00,Georgia,Office Supplies,Corporate,9,Storage,Atlanta,1492.27,345.71
ORD-13926,2021-06-13 14:00:00,Michigan,Office Supplies,Corporate,6,Storage,Grand Rapids,558.75,51.92
ORD-13927,2021-06-13 15:00:00,Illinois,Office Supplies,Consumer,3,Storage,Naperville,1719.1,221.69
ORD-13928,2021-06-13 16:00:00,Illinois,Office Supplies,Consumer,5,Paper,Aurora,14.44,-2.78
ORD-13929,2021-06-13 17:00:00,California,Furniture,Home Office,8,Chairs,Los Angeles,482.18,42.6
ORD-13930,2021-06-13 18:00:00,Michigan,Technology,Consumer,9,Phones,Ann Arbor,102.65,11.96
ORD-13931,2021-06-13 19:00:00,Texas,Office Supplies,Corporate,8,Binders,Austin,230.09,38.78
ORD-13932,2021-06-13 20:00:00,Illinois,Office Supplies,Consumer,3,Paper,Chicago,1069.43,-114.25
ORD-13933,2021-06-13 21:00:00,Texas,Technology,Consumer,9,Laptops,Houston,84.14,-5.66
ORD-13934,2021-06-13 22:00:00,New York,Furniture,Consumer,3,Bookcases,Buffalo,370.95,80.05
ORD-13935,2021-06-13 23:00:00,Florida,Office Supplies,Home Office,8,Storage,Orlando,473.15,-51.0
ORD-13936,2021-06-14 00:00:00,Washington,Furniture,Consumer,9,Bookcases,Tacoma,1314.12,37.87
ORD-13937,2021-06-14 01:00:00,Georgia,Furniture,Corporate,7,Bookcases,Atlanta,942.95,-58.68
ORD-13938,2021-06-14 02:00:00,Florida,Furniture,Corporate,4,Chairs,Miami,922.24,92.09
ORD-13939,2021-06-14 03:00:00,Georgia,Furniture,Corporate,9,Bookcases,Augusta,1539.18,527.6
ORD-13940,2021-06-14 04:00:00,Michigan,Office Supplies,Corporate,3,Paper,Ann Arbor,918.88,246.83
ORD-13941,2021-06-14 05:00:00,New York,Office Supplies,Consumer,3,Paper,New York City,703.49,-36.43
ORD-13942,2021-06-14 06:00:00,Ohio,Furniture,Home Office,2,Tables,Columbus,1925.28,5.27
ORD-13943,2021-06-14 07:00:00,California,Furniture,Corporate,3,Bookcases,Los Angeles,26.5,8.09
ORD-13944,2021-06-14 08:00:00,Georgia,Technology,Corporate,1,Phones,Savannah,617.73,181.65
ORD-13945,2021-06-14 09:00:00,Georgia,Technology,Home Office,4,Phones,Savannah,1222.69,-136.59
ORD-13946,2021-06-14 10:00:00,Michigan,Technology,Home Office,8,Accessories,Detroit,1567.79,401.51
ORD-13947,2021-06-14 11:00:00,Texas,Office Supplies,Corporate,5,Storage,Dallas,1634.66,-59.36
ORD-13948,2021-06-14 12:00:00,Florida,Technology,Corporate,2,Laptops,Orlando,101.69,10.08
ORD-13949,2021-06-14 13:00:00,Ohio,Office Supplies,Home Office,3,Paper,Cincinnati,1421.17,-280.25
ORD-13950,2021-06-14 14:00:00,Pennsylvania,Office Supplies,Corporate,1,Binders,Philadelphia,1443.3,504.04
ORD-13951,2021-06-14 15:00:00,California,Office Supplies,Corporate,2,Paper,San Diego,436.02,95.32
ORD-13952,2021-06-14 16:00:00,Washington,Office Supplies,Consumer,1,Paper,Tacoma,234.42,-15.72
ORD-13953,2021-06-14 17:00:00,Pennsylvania,Technology,Home Office,2,Accessories,Allentown,1501.88,264.46
ORD-13954,2021-06-14 18:00:00,Florida,Furniture,Consumer,3,Chairs,Orlando,506.51,-19.59
ORD-13955,2021-06-14 19:00:00,California,Furniture,Consumer,1,Bookcases,San Diego,13.33,-2.01
ORD-13956,2021-06-14 20:00:00,Georgia,Furniture,Home Office,9,Chairs,Savannah,454.91,15.43
ORD-13957,2021-06-14 21:00:00,Washington,Technology,Consumer,5,Accessories,Spokane,71.83,9.88
ORD-13958,2021-06-14 22:00:00,Texas,Furniture,Corporate,8,Chairs,Houston,505.88,-76.2
ORD-13959,2021-06-14 23:00:00,Ohio,Technology,Consumer,5,Laptops,Cincinnati,676.69,57.6
ORD-13960,2021-06-15 00:00:00,Texas,Technology,Home Office,8,Phones,Dallas,550.09,45.75
ORD-13961,2021-06-15 01:00:00,New York,Technology,Corporate,7,Phones,Buffalo,1840.67,268.29
ORD-13962,2021-06-15 02:00:00,Michigan,Furniture,Corporate,4,Bookcases,Grand Rapids,472.74,-30.94
ORD-13963,2021-06-15 03:00:00,California,Furniture,Corporate,7,Chairs,San Diego,940.39,-177.4
ORD-13964,2021-06-15 04:00:00,Texas,Furniture,Corporate,6,Chairs,Dallas,1915.28,-40.85
ORD-13965,2021-06-15 05:00:00,Pennsylvania,Office Supplies,Consumer,3,Binders,Philadelphia,1759.61,33.82
ORD-13966,2021-06-15 06:00:00,Michigan,Technology,Consumer,9,Accessories,Detroit,625.42,93.6
ORD-13967,2021-06-15 07:00:00,Texas,Office Supplies,Corporate,9,Binders,Austin,659.72,205.57
ORD-13968,2021-06-15 08:00:00,Illinois,Technology,Home Office,5,Accessories,Chicago,1190.73,-104.95
ORD-13969,2021-06-15 09:00:00,New York,Furniture,Corporate,8,Tables,Buffalo,1836.55,326.97
ORD-13970,2021-06-15 10:00:00,Florida,Technology,Consumer,7,Accessories,Orlando,29.9,-4.38
ORD-13971,2021-06-15 11:00:00,Ohio,Technology,Corporate,9,Phones,Columbus,792.31,-75.39
ORD-13972,2021-06-15 12:00:00,New York,Office Supplies,Consumer,7,Paper,Rochester,1701.05,136.12
ORD-13973,2021-06-15 13:00:00,Michigan,Technology,Corporate,4,Phones,Grand Rapids,826.84,156.78
ORD-13974,2021-06-15 14:00:00,Illinois,Furniture,Home Office,4,Bookcases,Chicago,1442.91,392.78
ORD-13975,2021-06-15 15:00:00,California,Technology,Corporate,8,Laptops,San Francisco,1386.93,290.07
ORD-13976,2021-06-15 16:00:00,Pennsylvania,Technology,Home Office,6,Laptops,Philadelphia,418.86,-80.24
ORD-13977,2021-06-15 17:00:00,Ohio,Technology,Home Office,9,Laptops,Cincinnati,904.69,159.37
ORD-13978,2021-06-15 18:00:00,Ohio,Office Supplies,Corporate,7,Binders,Columbus,1136.71,288.23
ORD-13979,2021-06-15 19:00:00,New York,Technology,Home Office,7,Laptops,New York City,1433.77,127.67
ORD-13980,2021-06-15 20:00:00,Michigan,Technology,Home Office,4,Laptops,Detroit,1646.56,545.14
ORD-13981,2021-06-15 21:00:00,California,Office Supplies,Consumer,3,Paper,San Diego,1522.27,-300.84
ORD-13982,2021-06-15 22:00:00,Georgia,Office Supplies,Consumer,8,Paper,Atlanta,66.34,16.6
ORD-13983,2021-06-15 23:00:00,Illinois,Office Supplies,Home Office,7,Storage,Aurora,1344.57,-21.31
ORD-13984,2021-06-16 00:00:00,Georgia,Office Supplies,Corporate,4,Binders,Augusta,999.66,157.69
ORD-13985,2021-06-16 01:00:00,Pennsylvania,Furniture,Home Office,4,Chairs,Allentown,1151.98,208.99
ORD-13986,2021-06-16 02:00:00,California,Furniture,Corporate,1,Tables,San Francisco,752.2,-23.74
ORD-13987,2021-06-16 03:00:00,California,Technology,Consumer,7,Accessories,San Diego,1430.91,497.22
ORD-13988,2021-06-16 04:00:00,Illinois,Furniture,Corporate,1,Tables,Chicago,1351.04,-193.49
ORD-13989,2021-06-16 05:00:00,Washington,Technology,Home Office,4,Phones,Tacoma,1163.18,-132.18
ORD-13990,2021-06-16 06:00:00,Georgia,Furniture,Home Office,3,Chairs,Savannah,1724.6,501.35
ORD-13991,2021-06-16 07:00:00,Texas,Office Supplies,Home Office,3,Binders,Austin,212.78,-28.61
ORD-13992,2021-06-16 08:00:00,Ohio,Office Supplies,Home Office,1,Paper,Cleveland,609.04,5.91
ORD-13993,2021-06-16 09:00:00,Washington,Furniture,Home Office,4,Tables,Tacoma,995.31,202.28
ORD-13994,2021-06-16 10:00:00,Texas,Furniture,Corporate,1,Bookcases,Dallas,1917.62,451.26
ORD-13995,2021-06-16 11:00:00,Michigan,Technology,Home Office,8,Accessories,Ann Arbor,153.21,49.8
ORD-13996,2021-06-16 12:00:00,Illinois,Technology,Consumer,1,Phones,Chicago,680.78,159.48
ORD-13997,2021-06-16 13:00:00,Michigan,Technology,Home Office,6,Phones,Grand Rapids,1852.52,489.98
ORD-13998,2021-06-16 14:00:00,Ohio,Office Supplies,Corporate,7,Storage,Cleveland,1796.92,578.89
ORD-13999,2021-06-16 15:00:00,Florida,Office Supplies,Home Office,2,Binders,Orlando,1731.84,181.03
ORD-14000,2021-06-16 16:00:00,Texas,Office Supplies,Home Office,4,Storage,Austin,623.7,-6.93
ORD-14001,2021-06-16 17:00:00,Washington,Office Supplies,Corporate,3,Paper,Tacoma,1695.2,371.06
ORD-14002,2021-06-16 18:00:00,Texas,Technology,Home Office,9,Phones,Houston,1015.63,-111.77
ORD-14003,2021-06-16 19:00:00,Texas,Office Supplies,Corporate,7,Binders,Austin,1243.36,-202.01
ORD-14004,2021-06-16 20:00:00,Illinois,Office Supplies,Home Office,2,Storage,Aurora,485.26,112.55
ORD-14005,2021-06-16 21:00:00,Michigan,Office Supplies,Consumer,6,Paper,Ann Arbor,1416.28,457.27
ORD-14006,2021-06-16 22:00:00,Georgia,Office Supplies,Home Office,9,Binders,Atlanta,662.12,28.7
ORD-14007,2021-06-16 23:00:00,Florida,Furniture,Corporate,3,Chairs,Orlando,694.32,-77.33
ORD-14008,2021-06-17 00:00:00,Illinois,Technology,Consumer,6,Accessories,Naperville,1277.27,93.7
ORD-14009,2021-06-17 01:00:00,Pennsylvania,Technology,Corporate,3,Laptops,Pittsburgh,487.27,7.95
ORD-14010,2021-06-17 02:00:00,Illinois,Office Supplies,Home Office,3,Storage,Naperville,456.63,2.22
ORD-14011,2021-06-17 03:00:00,Ohio,Furniture,Consumer,4,Tables,Columbus,744.63,108.3
ORD-14012,2021-06-17 04:00:00,Florida,Technology,Corporate,9,Laptops,Orlando,1558.35,-161.91
ORD-14013,2021-06-17 05:00:00,California,Technology,Consumer,8,Accessories,San Diego,457.12,4.24
ORD-14014,2021-06-17 06:00:00,Pennsylvania,Office Supplies,Consumer,1,Storage,Pittsburgh,1576.76,437.98
ORD-14015,2021-06-17 07:00:00,New York,Office Supplies,Corporate,1,Paper,Rochester,1394.25,280.68
ORD-14016,2021-06-17 08:00:00,Illinois,Technology,Consumer,7,Accessories,Aurora,1361.37,-230.65
ORD-14017,2021-06-17 09:00:00,Texas,Technology,Corporate,3,Phones,Dallas,954.76,78.91
ORD-14018,2021-06-17 10:00:00,Georgia,Furniture,Consumer,7,Chairs,Augusta,1494.32,-223.83
ORD-14019,2021-06-17 11:00:00,California,Technology,Consumer,9,Phones,San Francisco,36.9,12.05
ORD-14020,2021-06-17 12:00:00,Illinois,Technology,Consumer,3,Phones,Aurora,618.16,-40.46
ORD-14021,2021-06-17 13:00:00,Illinois,Office Supplies,Home Office,3,Binders,Naperville,1361.48,426.06
ORD-14022,2021-06-17 14:00:00,Washington,Technology,Home Office,2,Accessories,Tacoma,1974.72,510.87
ORD-14023,2021-06-17 15:00:00,Washington,Office Supplies,Corporate,1,Paper,Seattle,15.0,1.55
ORD-14024,2021-06-17 16:00:00,California,Technology,Consumer,9,Accessories,Los Angeles,1024.84,-15.41
ORD-14025,2021-06-17 17:00:00,Michigan,Technology,Corporate,6,Phones,Grand Rapids,1848.43,502.53
ORD-14026,2021-06-17 18:00:00,Washington,Technology,Home Office,6,Phones,Spokane,1728.44,-200.45
ORD-14027,2021-06-17 19:00:00,Texas,Furniture,Home Office,8,Bookcases,Austin,56.04,-5.66
ORD-14028,2021-06-17 20:00:00,Pennsylvania,Office Supplies,Home Office,5,Storage,Philadelphia,1063.82,-81.28
ORD-14029,2021-06-17 21:00:00,New York,Furniture,Home Office,9,Tables,New York City,18.53,2.39
ORD-14030,2021-06-17 22:00:00,Florida,Technology,Corporate,5,Phones,Orlando,1581.25,-42.89
ORD-14031,2021-06-17 23:00:00,New York,Furniture,Consumer,2,Bookcases,Rochester,624.66,214.91
ORD-14032,2021-06-18 00:00:00,New York,Office Supplies,Corporate,6,Paper,Rochester,1533.53,-142.14
ORD-14033,2021-06-18 01:00:00,Florida,Technology,Consumer,9,Phones,Orlando,1890.14,459.47
ORD-14034,2021-06-18 02:00:00,Washington,Furniture,Home Office,3,Chairs,Seattle,1952.41,-287.57
ORD-14035,2021-06-18 03:00:00,California,Furniture,Consumer,4,Chairs,San Diego,1789.28,-10.03
ORD-14036,2021-06-18 04:00:00,Florida,Office Supplies,Home Office,8,Storage,Orlando,416.25,-27.44
ORD-14037,2021-06-18 05:00:00,Ohio,Furniture,Corporate,6,Chairs,Columbus,397.25,133.98
ORD-14038,2021-06-18 06:00:00,Michigan,Office Supplies,Consumer,7,Binders,Ann Arbor,1255.3,-233.3
ORD-14039,2021-06-18 07:00:00,Pennsylvania,Technology,Corporate,7,Laptops,Philadelphia,1092.67,215.17
ORD-14040,2021-06-18 08:00:00,Georgia,Technology,Home Office,4,Accessories,Atlanta,28.97,-1.85
ORD-14041,2021-06-18 09:00:00,Washington,Furniture,Corporate,6,Tables,Tacoma,789.54,194.37
ORD-14042,2021-06-18 10:00:00,Michigan,Technology,Home Office,9,Accessories,Ann Arbor,1814.32,-52.3
ORD-14043,2021-06-18 11:00:00,Florida,Technology,Home Office,3,Phones,Tampa,1797.73,-174.37
ORD-14044,2021-06-18 12:00:00,Ohio,Furniture,Home Office,8,Tables,Cleveland,415.77,75.33
ORD-14045,2021-06-18 13:00:00,Georgia,Technology,Corporate,7,Accessories,Atlanta,770.11,-44.92
ORD-14046,2021-06-18 14:00:00,Pennsylvania,Furniture,Corporate,4,Bookcases,Philadelphia,1125.13,75.44
ORD-14047,2021-06-18 15:00:00,Pennsylvania,Office Supplies,Consumer,3,Binders,Pittsburgh,1707.04,-217.91
ORD-14048,2021-06-18 16:00:00,Washington,Office Supplies,Consumer,7,Binders,Seattle,1068.67,212.16
ORD-14049,2021-06-18 17:00:00,Florida,Office Supplies,Corporate,9,Paper,Tampa,1936.72,46.02
ORD-14050,2021-06-18 18:00:00,Michigan,Furniture,Corporate,3,Tables,Ann Arbor,1600.11,-196.3
ORD-14051,2021-06-18 19:00:00,California,Furniture,Corporate,9,Bookcases,San Diego,1906.65,396.35
ORD-14052,2021-06-18 20:00:00,Michigan,Technology,Corporate,8,Laptops,Ann Arbor,1465.67,-209.81
ORD-14053,2021-06-18 21:00:00,Michigan,Technology,Home Office,3,Phones,Detroit,1756.47,204.02
ORD-14054,2021-06-18 22:00:00,Pennsylvania,Technology,Home Office,8,Laptops,Allentown,1663.7,223.13
ORD-14055,2021-06-18 23:00:00,California,Technology,Home Office,4,Laptops,Los Angeles,515.14,160.57
ORD-14056,2021-06-19 00:00:00,California,Technology,Corporate,6,Accessories,San Diego,466.78,-54.59
ORD-14057,2021-06-19 01:00:00,Washington,Furniture,Home Office,2,Chairs,Seattle,1730.12,275.68
ORD-14058,2021-06-19 02:00:00,Georgia,Furniture,Home Office,8,Bookcases,Atlanta,178.51,1.68
ORD-14059,2021-06-19 03:00:00,Illinois,Office Supplies,Consumer,9,Binders,Aurora,823.04,16.83
ORD-14060,2021-06-19 04:00:00,New York,Office Supplies,Consumer,7,Binders,Buffalo,1643.11,124.88
ORD-14061,2021-06-19 05:00:00,New York,Office Supplies,Home Office,8,Storage,Buffalo,1628.35,-116.29
ORD-14062,2021-06-19 06:00:00,Pennsylvania,Office Supplies,Home Office,7,Paper,Philadelphia,286.18,15.35
ORD-14063,2021-06-19 07:00:00,Illinois,Furniture,Home Office,4,Bookcases,Aurora,980.54,174.31
ORD-14064,2021-06-19 08:00:00,Georgia,Furniture,Corporate,1,Tables,Savannah,964.87,49.61
ORD-14065,2021-06-19 09:00:00,Illinois,Furniture,Consumer,3,Bookcases,Aurora,654.21,-115.55
ORD-14066,2021-06-19 10:00:00,Washington,Technology,Consumer,7,Accessories,Seattle,1835.19,-106.8
ORD-14067,2021-06-19 11:00:00,Michigan,Technology,Consumer,7,Laptops,Detroit,1309.7,-8.77
ORD-14068,2021-06-19 12:00:00,Pennsylvania,Office Supplies,Home Office,3,Paper,Pittsburgh,1960.57,-9.61
ORD-14069,2021-06-19 13:00:00,California,Technology,Corporate,1,Laptops,San Francisco,142.86,-22.21
ORD-14070,2021-06-19 14:00:00,Pennsylvania,Furniture,Consumer,9,Bookcases,Philadelphia,794.76,37.56
ORD-14071,2021-06-19 15:00:00,New York,Office Supplies,Consumer,6,Paper,New York City,1671.92,301.9
ORD-14072,2021-06-19 16:00:00,Georgia,Office Supplies,Corporate,7,Paper,Savannah,851.14,-147.44
ORD-14073,2021-06-19 17:00:00,Illinois,Technology,Home Office,1,Laptops,Aurora,531.14,113.14
ORD-14074,2021-06-19 18:00:00,Georgia,Office Supplies,Home Office,1,Binders,Savannah,1995.64,649.2
ORD-14075,2021-06-19 19:00:00,Washington,Technology,Consumer,4,Laptops,Seattle,1747.52,-340.53
ORD-14076,2021-06-19 20:00:00,Pennsylvania,Technology,Consumer,7,Laptops,Pittsburgh,1097.48,-102.58
ORD-14077,2021-06-19 21:00:00,Florida,Office Supplies,Corporate,8,Paper,Miami,1127.8,111.56
ORD-14078,2021-06-19 22:00:00,Pennsylvania,Technology,Consumer,9,Phones,Allentown,23.66,-1.89
ORD-14079,2021-06-19 23:00:00,California,Technology,Corporate,1,Phones,San Francisco,1962.18,432.75
ORD-14080,2021-06-20 00:00:00,Pennsylvania,Technology,Consumer,4,Laptops,Allentown,1614.53,-45.73
ORD-14081,2021-06-20 01:00:00,Ohio,Technology,Consumer,4,Laptops,Columbus,83.09,-3.2
ORD-14082,2021-06-20 02:00:00,Washington,Office Supplies,Consumer,3,Paper,Tacoma,360.9,-72.0
ORD-14083,2021-06-20 03:00:00,Texas,Furniture,Home Office,7,Tables,Dallas,1643.85,-84.54
ORD-14084,2021-06-20 04:00:00,Washington,Furniture,Corporate,1,Chairs,Tacoma,182.86,-14.68
ORD-14085,2021-06-20 05:00:00,Illinois,Technology,Corporate,9,Laptops,Naperville,1884.15,-21.14
ORD-14086,2021-06-20 06:00:00,Texas,Technology,Home Office,8,Phones,Austin,1999.78,-237.55
ORD-14087,2021-06-20 07:00:00,Illinois,Technology,Home Office,2,Accessories,Chicago,1774.0,225.4
ORD-14088,2021-06-20 08:00:00,Illinois,Furniture,Home Office,2,Chairs,Aurora,1480.42,-101.69
ORD-14089,2021-06-20 09:00:00,California,Technology,Corporate,8,Accessories,Los Angeles,979.69,252.23
ORD-14090,2021-06-20 10:00:00,California,Office Supplies,Consumer,1,Binders,San Diego,174.03,-7.57
ORD-14091,2021-06-20 11:00:00,Michigan,Office Supplies,Home Office,7,Binders,Ann Arbor,1463.59,-122.97
ORD-14092,2021-06-20 12:00:00,New York,Office Supplies,Home Office,9,Binders,New York City,799.76,-134.99
ORD-14093,2021-06-20 13:00:00,Michigan,Furniture,Home Office,3,Tables,Detroit,1144.75,236.9
ORD-14094,2021-06-20 14:00:00,Michigan,Technology,Consumer,7,Phones,Ann Arbor,593.85,47.22
ORD-14095,2021-06-20 15:00:00,New York,Technology,Consumer,6,Laptops,Buffalo,491.89,-67.6
ORD-14096,2021-06-20 16:00:00,Florida,Technology,Home Office,7,Phones,Miami,655.35,-51.29
ORD-14097,2021-06-20 17:00:00,Texas,Furniture,Consumer,7,Chairs,Austin,1629.52,569.18
ORD-14098,2021-06-20 18:00:00,Georgia,Furniture,Home Office,1,Bookcases,Augusta,858.72,208.94
ORD-14099,2021-06-20 19:00:00,Michigan,Furniture,Consumer,3,Chairs,Grand Rapids,630.3,-4.77
ORD-14100,2021-06-20 20:00:00,Pennsylvania,Furniture,Corporate,1,Tables,Allentown,871.61,85.77
ORD-14101,2021-06-20 21:00:00,Pennsylvania,Office Supplies,Corporate,5,Storage,Philadelphia,74.25,2.14
ORD-14102,2021-06-20 22:00:00,Illinois,Furniture,Consumer,3,Bookcases,Naperville,1782.3,-320.79
ORD-14103,2021-06-20 23:00:00,New York,Furniture,Corporate,1,Chairs,Rochester,1108.01,252.93
ORD-14104,2021-06-21 00:00:00,Illinois,Furniture,Corporate,2,Chairs,Naperville,218.6,42.48
ORD-14105,2021-06-21 01:00:00,Ohio,Technology,Corporate,5,Accessories,Cincinnati,583.93,14.51
ORD-14106,2021-06-21 02:00:00,Ohio,Technology,Home Office,3,Laptops,Cleveland,1967.27,521.81
ORD-14107,2021-06-21 03:00:00,Georgia,Technology,Consumer,6,Phones,Atlanta,1190.18,112.0
